id_planta,nombre,anillo,radio_interno_m,radio_externo_m,year,lst_celsius,ndvi
37,PV Caldera Solar,500_1000m,500,1000,2020,31.595077508787565,0.687410066070561
37,PV Caldera Solar,1000_2000m,1000,2000,2020,31.409117478809613,0.7086321103654252
38,Parque Fotovoltaico AES Caoba Solar,0_500m,0,500,2020,31.593377337558913,0.6679905451185711
38,Parque Fotovoltaico AES Caoba Solar,500_1000m,500,1000,2020,31.480289076728464,0.7198305078702959
38,Parque Fotovoltaico AES Caoba Solar,1000_2000m,1000,2000,2020,31.29734899294529,0.7028535378586208
39,Solar Pro,0_500m,0,500,2020,31.563021689481563,0.6687272173378586
39,Solar Pro,500_1000m,500,1000,2020,31.46316991225611,0.7206894587618529
39,Solar Pro,1000_2000m,1000,2000,2020,31.279692776120637,0.7021912075038036
40,El Fraile Solar I,0_500m,0,500,2020,33.80707813089895,0.608768786382432
40,El Fraile Solar I,500_1000m,500,1000,2020,33.23921637878849,0.6191520738249658
40,El Fraile Solar I,1000_2000m,1000,2000,2020,32.99827546172736,0.6254217040933341
41,Corotú Solar,0_500m,0,500,2020,32.516993186309314,0.6744115032049995
41,Corotú Solar,500_1000m,500,1000,2020,32.50737819619215,0.6874338316191767
41,Corotú Solar,1000_2000m,1000,2000,2020,32.54561793261632,0.6844008409833584
42,Rodeo Solar,0_500m,0,500,2020,30.45982229066438,0.6488497127281474
42,Rodeo Solar,500_1000m,500,1000,2020,30.600829782643654,0.6513260584344974
42,Rodeo Solar,1000_2000m,1000,2000,2020,30.628246567616564,0.6304577704466252
43,Estí Solar I,0_500m,0,500,2020,32.0878140365704,0.7640513054167447
43,Estí Solar I,500_1000m,500,1000,2020,31.846193607514763,0.7222105039768875
43,Estí Solar I,1000_2000m,1000,2000,2020,31.789932900661924,0.7195525897727021
44,Coclé Solar 1,0_500m,0,500,2020,30.65433093024546,0.6869429731968681
44,Coclé Solar 1,500_1000m,500,1000,2020,30.684550805383367,0.7026030028855088
44,Coclé Solar 1,1000_2000m,1000,2000,2020,30.640790537360445,0.671784013896318
45,PV Madre Vieja,0_500m,0,500,2020,26.713476110678922,0.7015746757496829
45,PV Madre Vieja,500_1000m,500,1000,2020,27.043405234439682,0.6927489467985082
45,PV Madre Vieja,1000_2000m,1000,2000,2020,27.327854001985777,0.6915407147728778
46,Mendozas Solar,0_500m,0,500,2020,30.234991163222187,0.579826332280042
46,Mendozas Solar,500_1000m,500,1000,2020,30.166956011477264,0.5874997725725117
46,Mendozas Solar,1000_2000m,1000,2000,2020,30.01148512188774,0.6135147810296088
47,Planta solar pacora 2,0_500m,0,500,2020,31.880716943758163,0.4723811625389273
47,Planta solar pacora 2,500_1000m,500,1000,2020,32.04998813305423,0.4940744622003688
47,Planta solar pacora 2,1000_2000m,1000,2000,2020,31.91280662363785,0.5079682564347093
48,planta de paneles solares,0_500m,0,500,2020,33.39059459459463,0.5432856038350605
48,planta de paneles solares,500_1000m,500,1000,2020,33.271309622954966,0.5220549069976583
48,planta de paneles solares,1000_2000m,1000,2000,2020,33.40553040024226,0.5372233871275037
49,Parque Fotovoltaico San Juan,0_500m,0,500,2020,26.79249055393248,0.6896853060570451
49,Parque Fotovoltaico San Juan,500_1000m,500,1000,2020,26.844714137258897,0.6922696643245381
49,Parque Fotovoltaico San Juan,1000_2000m,1000,2000,2020,26.876367833209805,0.672008824632021
1,Mayorca Solar|AES Panamá,0_500m,0,500,2021,33.622835714074434,0.5561596217886136
1,Mayorca Solar|AES Panamá,500_1000m,500,1000,2021,33.6401509969637,0.5806339722467787
1,Mayorca Solar|AES Panamá,1000_2000m,1000,2000,2021,33.57884570064131,0.5908477215794135
2,Planta Solar PSZ1,0_500m,0,500,2021,33.671269487312905,0.57437516940884
2,Planta Solar PSZ1,500_1000m,500,1000,2021,33.67216224759963,0.5758877042853638
2,Planta Solar PSZ1,1000_2000m,1000,2000,2021,33.70737553705134,0.5603440201502572
3,Los Ángeles,0_500m,0,500,2021,33.89854021974072,0.48610541707320337
3,Los Ángeles,500_1000m,500,1000,2021,33.97711500622871,0.5237337067935898
3,Los Ángeles,1000_2000m,1000,2000,2021,33.863757139439635,0.5708637093575196
4,Planta solar sin nombre 1,0_500m,0,500,2021,33.48058806932199,0.5487533190635451
4,Planta solar sin nombre 1,500_1000m,500,1000,2021,33.46129217047322,0.594752622795745
4,Planta solar sin nombre 1,1000_2000m,1000,2000,2021,33.2815299113846,0.6099744631233662
5,Argentum Solar,0_500m,0,500,2021,30.634833515526164,0.7072301267111362
5,Argentum Solar,500_1000m,500,1000,2021,30.637365942221784,0.6917523869587503
5,Argentum Solar,1000_2000m,1000,2000,2021,30.516007068756753,0.7052627290058487
6,Oro Solar,0_500m,0,500,2021,33.06955919826196,0.6078894513298053
6,Oro Solar,500_1000m,500,1000,2021,33.200496599147456,0.6291807152731328
6,Oro Solar,1000_2000m,1000,2000,2021,33.32598295646472,0.6212762028324735
7,Chupampa solar atalaya,0_500m,0,500,2021,33.36490103811101,0.5828402666309372
7,Chupampa solar atalaya,500_1000m,500,1000,2021,33.227841851667364,0.6432282189950107
7,Chupampa solar atalaya,1000_2000m,1000,2000,2021,32.817374542961815,0.6765989214781293
8,Parque Fotovoltaico Paris,0_500m,0,500,2021,32.53023873420556,0.6162482338627733
8,Parque Fotovoltaico Paris,500_1000m,500,1000,2021,32.32361669367587,0.6629574279636264
8,Parque Fotovoltaico Paris,1000_2000m,1000,2000,2021,32.17465104679603,0.6706536001203549
9,Parque Solar Sarigua - Egesa,0_500m,0,500,2021,28.251130740699136,0.7352207520203032
9,Parque Solar Sarigua - Egesa,500_1000m,500,1000,2021,28.413669574917197,0.7165699282970435
9,Parque Solar Sarigua - Egesa,1000_2000m,1000,2000,2021,29.041895347376002,0.6037412910174544
10,Planta fotovoltaica,0_500m,0,500,2021,31.953105238695574,0.6797478274247494
10,Planta fotovoltaica,500_1000m,500,1000,2021,31.890189245356886,0.697002384736971
10,Planta fotovoltaica,1000_2000m,1000,2000,2021,31.732807427516047,0.7161777440161583
11,Jagüito Solar,0_500m,0,500,2021,34.62895126837608,0.5362608588628763
11,Jagüito Solar,500_1000m,500,1000,2021,34.51744742933941,0.6195649994652125
11,Jagüito Solar,1000_2000m,1000,2000,2021,34.25784807177258,0.624410723509609
12,Planta Solar Don Félix,0_500m,0,500,2021,33.013777772833166,0.5636738101284434
12,Planta Solar Don Félix,500_1000m,500,1000,2021,33.025187698996135,0.6477961539490822
12,Planta Solar Don Félix,1000_2000m,1000,2000,2021,32.685018157718396,0.6573008885637099
13,Divisa Solar,0_500m,0,500,2021,33.33254620221081,0.5521180450826249
13,Divisa Solar,500_1000m,500,1000,2021,33.14917273936422,0.6203346752934471
13,Divisa Solar,1000_2000m,1000,2000,2021,32.6964943639916,0.6580553386405382
14,Milton Solar,0_500m,0,500,2021,31.90094024981934,0.6557448151270624
14,Milton Solar,500_1000m,500,1000,2021,31.973115572271272,0.6586690582459769
14,Milton Solar,1000_2000m,1000,2000,2021,32.17547438623375,0.6760186967097682
15,Parque Fotovoltaico Vista Alegre,0_500m,0,500,2021,32.46658161607357,0.6423176209806646
15,Parque Fotovoltaico Vista Alegre,500_1000m,500,1000,2021,32.46065537292966,0.6524420691192867
15,Parque Fotovoltaico Vista Alegre,1000_2000m,1000,2000,2021,32.3166995548599,0.6579016539855539
16,La Mesa,0_500m,0,500,2021,32.0330562045808,0.705498805483552
16,La Mesa,500_1000m,500,1000,2021,32.004855030080236,0.7112871510344333
16,La Mesa,1000_2000m,1000,2000,2021,31.810404088509358,0.7149506654108801
17,Campo solar,0_500m,0,500,2021,31.7757593517112,0.7141424327504148
17,Campo solar,500_1000m,500,1000,2021,31.83942104881271,0.7285348364724159
17,Campo solar,1000_2000m,1000,2000,2021,31.85194352015558,0.715242404219124
18,PV Estrella Solar,0_500m,0,500,2021,30.761166797306444,0.6709759920316593
18,PV Estrella Solar,500_1000m,500,1000,2021,30.754102041203595,0.678933652949912
18,PV Estrella Solar,1000_2000m,1000,2000,2021,30.381596788423412,0.7015996061195091
19,Paneles Solares POCRI,0_500m,0,500,2021,34.18386944309475,0.5503806386078403
19,Paneles Solares POCRI,500_1000m,500,1000,2021,34.29645367583101,0.6241356271280103
19,Paneles Solares POCRI,1000_2000m,1000,2000,2021,34.56837749106997,0.587554095219006
20,Planta Solar Vista Hermosa 1 y 2,0_500m,0,500,2021,34.03988676054619,0.5490569680126134
20,Planta Solar Vista Hermosa 1 y 2,500_1000m,500,1000,2021,34.23632282858532,0.63307517018175
20,Planta Solar Vista Hermosa 1 y 2,1000_2000m,1000,2000,2021,34.47437082719211,0.593912984778042
21,PFV Chiriqui Solar,0_500m,0,500,2021,31.86262959873996,0.6912435130541839
21,PFV Chiriqui Solar,500_1000m,500,1000,2021,31.70830656047287,0.6901880995598213
21,PFV Chiriqui Solar,1000_2000m,1000,2000,2021,31.22812247361889,0.6942284432183855
22,Andrea’s Solar Plant,0_500m,0,500,2021,30.932186821989784,0.6892010739170555
22,Andrea’s Solar Plant,500_1000m,500,1000,2021,30.74489370036463,0.7214160910574036
22,Andrea’s Solar Plant,1000_2000m,1000,2000,2021,30.578654265569895,0.734510980131477
23,IKAKO III,0_500m,0,500,2021,30.878258640021457,0.6427166142859051
23,IKAKO III,500_1000m,500,1000,2021,30.965820431989023,0.6681680158946066
23,IKAKO III,1000_2000m,1000,2000,2021,30.731739915010955,0.6990093480042958
24,IKAKO II,0_500m,0,500,2021,30.856604757937003,0.6498326260762607
24,IKAKO II,500_1000m,500,1000,2021,31.013888384871887,0.6779389613923031
24,IKAKO II,1000_2000m,1000,2000,2021,30.83352270764601,0.703887880586511
25,IKAKO I,0_500m,0,500,2021,30.914995541821654,0.6616592675235831
25,IKAKO I,500_1000m,500,1000,2021,31.008054707517665,0.6874815201802906
25,IKAKO I,1000_2000m,1000,2000,2021,30.905548893729893,0.705940406279575
26,Planta fotovoltaica Ikakos,0_500m,0,500,2021,31.108319837738474,0.7076797123725259
26,Planta fotovoltaica Ikakos,500_1000m,500,1000,2021,31.02650617178868,0.7309045199730628
26,Planta fotovoltaica Ikakos,1000_2000m,1000,2000,2021,31.149940143068132,0.7013439748433835
27,Parque solar Penonomé,0_500m,0,500,2021,31.48401928015818,0.48528974533970337
27,Parque solar Penonomé,500_1000m,500,1000,2021,31.501349057277004,0.5521101726755132
27,Parque solar Penonomé,1000_2000m,1000,2000,2021,31.516165607912132,0.6085485427322422
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,0_500m,0,500,2021,30.55781296679151,0.7666303666390528
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,500_1000m,500,1000,2021,30.8854984130782,0.7668027599088798
28,Proyecto fotovoltáico Alma Mater | Universidad de Panamá,1000_2000m,1000,2000,2021,31.342308536639496,0.7098813575635504
29,PV Baco Solar,0_500m,0,500,2021,31.265332472914746,0.6519441679252596
29,PV Baco Solar,500_1000m,500,1000,2021,31.182295559033847,0.6851126424630096
29,PV Baco Solar,1000_2000m,1000,2000,2021,30.848534312783404,0.6950288641399083
30,Granja Solar Alanje Uno,0_500m,0,500,2021,34.14343516889517,0.6311558363675304
30,Granja Solar Alanje Uno,500_1000m,500,1000,2021,33.99953086311405,0.6328165043478264
30,Granja Solar Alanje Uno,1000_2000m,1000,2000,2021,33.969080039613594,0.6463746068028725
31,Planta Prudencia Solar,0_500m,0,500,2021,33.66090958685961,0.632201957590001
31,Planta Prudencia Solar,500_1000m,500,1000,2021,33.48642662094394,0.633518432910659
31,Planta Prudencia Solar,1000_2000m,1000,2000,2021,33.305210736200515,0.6288344860040009
32,Sol de David,0_500m,0,500,2021,31.28436982706878,0.6499157284280935
32,Sol de David,500_1000m,500,1000,2021,31.01313268551959,0.6874055656983064
32,Sol de David,1000_2000m,1000,2000,2021,30.560811670312592,0.7178100413885832
33,Parque Solar La Esperanza,0_500m,0,500,2021,31.312489779038195,0.6364252762541807
33,Parque Solar La Esperanza,500_1000m,500,1000,2021,31.033694787412884,0.6595104480740754
33,Parque Solar La Esperanza,1000_2000m,1000,2000,2021,30.63669157070109,0.7156990488099066
34,PV Sol Real,0_500m,0,500,2021,28.723030012210074,0.8256014662207357
34,PV Sol Real,500_1000m,500,1000,2021,28.874203445142527,0.8345194677114894
34,PV Sol Real,1000_2000m,1000,2000,2021,28.877483357545085,0.8155358804253153
35,Antón Solar 1,0_500m,0,500,2021,30.464437028340495,0.620174237927162
35,Antón Solar 1,500_1000m,500,1000,2021,30.53155996940191,0.608347422528875
35,Antón Solar 1,1000_2000m,1000,2000,2021,30.593856221077665,0.6156079000806697
36,Parque Fotovoltaico,0_500m,0,500,2021,30.346166679449606,0.7281612294314381
36,Parque Fotovoltaico,500_1000m,500,1000,2021,30.318942177922878,0.7165453594631258
36,Parque Fotovoltaico,1000_2000m,1000,2000,2021,30.15491773835821,0.7177211905151701
37,PV Caldera Solar,0_500m,0,500,2021,30.521218704032233,0.7114323876878567
37,PV Caldera Solar,500_1000m,500,1000,2021,30.460778610614387,0.7039361726299468
37,PV Caldera Solar,1000_2000m,1000,2000,2021,30.262979332005834,0.7192856805789234
38,Parque Fotovoltaico AES Caoba Solar,0_500m,0,500,2021,30.302614417406474,0.6914441531313187
38,Parque Fotovoltaico AES Caoba Solar,500_1000m,500,1000,2021,30.28249141805883,0.7235680441913112
38,Parque Fotovoltaico AES Caoba Solar,1000_2000m,1000,2000,2021,30.15430445123395,0.7194436724328165
39,Solar Pro,0_500m,0,500,2021,30.26472030757998,0.6925262339328185
39,Solar Pro,500_1000m,500,1000,2021,30.259922033670485,0.7244163740030937
39,Solar Pro,1000_2000m,1000,2000,2021,30.136121917898357,0.7191922646134649
40,El Fraile Solar I,0_500m,0,500,2021,32.92577463361509,0.6475768570931525
40,El Fraile Solar I,500_1000m,500,1000,2021,32.48196966698414,0.6448490458269943
40,El Fraile Solar I,1000_2000m,1000,2000,2021,32.15558458696956,0.6443472637136878
41,Corotú Solar,0_500m,0,500,2021,31.887424869190546,0.6283420370147336
41,Corotú Solar,500_1000m,500,1000,2021,31.9342901594257,0.6424502942054229
41,Corotú Solar,1000_2000m,1000,2000,2021,31.90638756743869,0.6898216003392427
42,Rodeo Solar,0_500m,0,500,2021,30.186445947485595,0.7011882659469284
42,Rodeo Solar,500_1000m,500,1000,2021,30.211610333274045,0.6824468910993456
42,Rodeo Solar,1000_2000m,1000,2000,2021,30.22696504658478,0.6624201560689585
43,Estí Solar I,0_500m,0,500,2021,31.697611428049385,0.75593315250795
43,Estí Solar I,500_1000m,500,1000,2021,31.44191351145475,0.7277216566501405
43,Estí Solar I,1000_2000m,1000,2000,2021,31.331169532206612,0.7226499708363943
44,Coclé Solar 1,0_500m,0,500,2021,29.463169029364423,0.7294945578685765
44,Coclé Solar 1,500_1000m,500,1000,2021,29.459897417507033,0.7378430363200646
44,Coclé Solar 1,1000_2000m,1000,2000,2021,29.394873864590448,0.7161523433911866
45,PV Madre Vieja,0_500m,0,500,2021,25.454106098279887,0.7291471849328794
45,PV Madre Vieja,500_1000m,500,1000,2021,25.693030342998608,0.7100920044026363
45,PV Madre Vieja,1000_2000m,1000,2000,2021,25.943590579969463,0.7053500091871947
46,Mendozas Solar,0_500m,0,500,2021,29.56539405090464,0.6058415823367064
46,Mendozas Solar,500_1000m,500,1000,2021,29.54547796404642,0.6278817675254909
46,Mendozas Solar,1000_2000m,1000,2000,2021,29.44046016487866,0.6488082463908974
47,Planta solar pacora 2,0_500m,0,500,2021,31.92764739595803,0.5531862708670259
47,Planta solar pacora 2,500_1000m,500,1000,2021,31.738482430945584,0.569097447066264
47,Planta solar pacora 2,1000_2000m,1000,2000,2021,31.590447618030012,0.5498731915735517
48,planta de paneles solares,0_500m,0,500,2021,32.63684527798168,0.5532168184488837
48,planta de paneles solares,500_1000m,500,1000,2021,32.698613716817725,0.5544382110961725
48,planta de paneles solares,1000_2000m,1000,2000,2021,32.712844891072294,0.5797636730219543
49,Parque Fotovoltaico San Juan,0_500m,0,500,2021,25.791578277578328,0.6378000307125308
49,Parque Fotovoltaico San Juan,500_1000m,500,1000,2021,25.79204035482052,0.6436348826046963
49,Parque Fotovoltaico San Juan,1000_2000m,1000,2000,2021,25.757476893434536,0.6514837976358874
1,Mayorca Solar|AES Panamá,0_500m,0,500,2022,33.430373440770275,0.5376705401682426
1,Mayorca Solar|AES Panamá,500_1000m,500,1000,2022,33.179200088253175,0.5459356708408525
1,Mayorca Solar|AES Panamá,1000_2000m,1000,2000,2022,32.85008923346119,0.5574212488261027
2,Planta Solar PSZ1,0_500m,0,500,2022,33.56173737092741,0.5973736978574962
2,Planta Solar PSZ1,500_1000m,500,1000,2022,33.494331210097506,0.5979767305418611
2,Planta Solar PSZ1,1000_2000m,1000,2000,2022,33.31271947311022,0.586399219166382
3,Los Ángeles,0_500m,0,500,2022,33.679336268437204,0.5365447546746148
3,Los Ángeles,500_1000m,500,1000,2022,33.346507699657465,0.5650931868014336
3,Los Ángeles,1000_2000m,1000,2000,2022,33.330475098774,0.5884029558977554
4,Planta solar sin nombre 1,0_500m,0,500,2022,33.82361764514196,0.5328968535117056
4,Planta solar sin nombre 1,500_1000m,500,1000,2022,33.94659094388247,0.5677344265367318
4,Planta solar sin nombre 1,1000_2000m,1000,2000,2022,33.99584254517377,0.5882190613767477
5,Argentum Solar,0_500m,0,500,2022,30.827120942897512,0.6543521069409842
5,Argentum Solar,500_1000m,500,1000,2022,30.85851232078779,0.6454922247231076
5,Argentum Solar,1000_2000m,1000,2000,2022,30.768302412013387,0.6639578576900979
6,Oro Solar,0_500m,0,500,2022,33.02384750013287,0.5880483405908757
6,Oro Solar,500_1000m,500,1000,2022,33.081500632187165,0.5913784187290971
6,Oro Solar,1000_2000m,1000,2000,2022,33.217927922797536,0.5858250646199146
7,Chupampa solar atalaya,0_500m,0,500,2022,33.360746852243835,0.5686658859784285
7,Chupampa solar atalaya,500_1000m,500,1000,2022,33.17626116746597,0.6334672233606554
7,Chupampa solar atalaya,1000_2000m,1000,2000,2022,32.619073831671834,0.663454180747616
8,Parque Fotovoltaico Paris,0_500m,0,500,2022,32.689985763746556,0.5785207725012033
8,Parque Fotovoltaico Paris,500_1000m,500,1000,2022,32.69915263941316,0.6258551503610179
8,Parque Fotovoltaico Paris,1000_2000m,1000,2000,2022,32.476641132635116,0.6332528829846029
9,Parque Solar Sarigua - Egesa,0_500m,0,500,2022,27.7362488147582,0.7089562612702865
9,Parque Solar Sarigua - Egesa,500_1000m,500,1000,2022,27.852327018912675,0.6935615059487362
9,Parque Solar Sarigua - Egesa,1000_2000m,1000,2000,2022,28.48252247198471,0.590159094236022
10,Planta fotovoltaica,0_500m,0,500,2022,31.824564737799882,0.6655695250836121
10,Planta fotovoltaica,500_1000m,500,1000,2022,31.90764868041451,0.6837750067292845
10,Planta fotovoltaica,1000_2000m,1000,2000,2022,31.849036387361142,0.6816630452496238
11,Jagüito Solar,0_500m,0,500,2022,34.64171353846157,0.5377251317725752
11,Jagüito Solar,500_1000m,500,1000,2022,34.3167807623008,0.6124397066688061
11,Jagüito Solar,1000_2000m,1000,2000,2022,33.97967357258674,0.6161932984137096
12,Planta Solar Don Félix,0_500m,0,500,2022,33.02841387724743,0.5550484916932864
12,Planta Solar Don Félix,500_1000m,500,1000,2022,33.03836968520157,0.6248898538830711
12,Planta Solar Don Félix,1000_2000m,1000,2000,2022,32.79808531197527,0.6433836038335532
13,Divisa Solar,0_500m,0,500,2022,33.428794634267845,0.5364054280977594
13,Divisa Solar,500_1000m,500,1000,2022,33.169140615489795,0.6012584952710045
13,Divisa Solar,1000_2000m,1000,2000,2022,32.790074757844785,0.6466592321995212
14,Milton Solar,0_500m,0,500,2022,32.40744550356789,0.6213016111980944
14,Milton Solar,500_1000m,500,1000,2022,32.35895027462559,0.6359178340683007
14,Milton Solar,1000_2000m,1000,2000,2022,32.437869399787466,0.6565446174569864
15,Parque Fotovoltaico Vista Alegre,0_500m,0,500,2022,32.7775615247889,0.6096011644055123
15,Parque Fotovoltaico Vista Alegre,500_1000m,500,1000,2022,32.7119949209022,0.6288427161649945
15,Parque Fotovoltaico Vista Alegre,1000_2000m,1000,2000,2022,32.445894015169436,0.6421039059462147
16,La Mesa,0_500m,0,500,2022,32.174103364183274,0.6733447943667996
16,La Mesa,500_1000m,500,1000,2022,32.19708894672115,0.6853518934942847
16,La Mesa,1000_2000m,1000,2000,2022,31.992200782273372,0.6793585690715866
17,Campo solar,0_500m,0,500,2022,32.40158527552256,0.6913678391892618
17,Campo solar,500_1000m,500,1000,2022,32.305837850910834,0.6946484666645891
17,Campo solar,1000_2000m,1000,2000,2022,32.12659991434312,0.6865754958828585
18,PV Estrella Solar,0_500m,0,500,2022,30.505030105907682,0.6434178659286592
18,PV Estrella Solar,500_1000m,500,1000,2022,30.358267604714243,0.6528208003496455
18,PV Estrella Solar,1000_2000m,1000,2000,2022,30.145921861409697,0.6833388895905966
19,Paneles Solares POCRI,0_500m,0,500,2022,34.31118979306041,0.5726016559964716
19,Paneles Solares POCRI,500_1000m,500,1000,2022,34.31424181239169,0.6275483118526833
19,Paneles Solares POCRI,1000_2000m,1000,2000,2022,34.55743901875002,0.5754014647434776
20,Planta Solar Vista Hermosa 1 y 2,0_500m,0,500,2022,34.19359923317824,0.567735757996847
20,Planta Solar Vista Hermosa 1 y 2,500_1000m,500,1000,2022,34.247166255180225,0.634711985609779
20,Planta Solar Vista Hermosa 1 y 2,1000_2000m,1000,2000,2022,34.43527238665819,0.5834922290610741
21,PFV Chiriqui Solar,0_500m,0,500,2022,31.468742242781822,0.6754638711576807
21,PFV Chiriqui Solar,500_1000m,500,1000,2022,31.41865213876112,0.6696156332645046
21,PFV Chiriqui Solar,1000_2000m,1000,2000,2022,31.199860966892434,0.6804394897896093
22,Andrea’s Solar Plant,0_500m,0,500,2022,31.819363982679917,0.6046130835996949
22,Andrea’s Solar Plant,500_1000m,500,1000,2022,31.796982390226898,0.6379250091378343
22,Andrea’s Solar Plant,1000_2000m,1000,2000,2022,31.70824872720989,0.6651390865645851
23,IKAKO III,0_500m,0,500,2022,32.55862761584772,0.6129130400132278
23,IKAKO III,500_1000m,500,1000,2022,32.553286231840374,0.6045714900524916
23,IKAKO III,1000_2000m,1000,2000,2022,32.09370191114207,0.6472420578329037
24,IKAKO II,0_500m,0,500,2022,32.64994151090016,0.6232963391333518
24,IKAKO II,500_1000m,500,1000,2022,32.5501700026254,0.6077913693049023
24,IKAKO II,1000_2000m,1000,2000,2022,32.196524032620395,0.6535835557005711
25,IKAKO I,0_500m,0,500,2022,32.67664400991461,0.6281705415165523
25,IKAKO I,500_1000m,500,1000,2022,32.54853506901373,0.620511919210814
